0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.010056,0.0,0.0
0.0,0.010056,0.0,0.0
0.0,0.010056,0.0,0.0
0.0,0.010056,0.0,0.0
0.0,0.060056,0.0,0.0
0.0,0.060056,0.0,0.0
0.0,0.060056,0.0,0.0
0.0,0.070056,0.0,0.0
0.0,0.070056,0.0,0.0
0.0,0.070056,0.0,0.0
0.0,0.070056,0.0,0.0
0.0,0.080056,0.0,0.0
0.0,0.080056,0.0,0.0
0.0,0.080056,0.0,0.0
0.0,0.090056,0.0,0.0
0.0,0.090056,0.0,0.0
0.0,0.090056,0.0,0.0
0.0,0.090056,0.0,0.0
0.0,0.100056,0.0,0.0
0.0,0.100056,0.0,0.0
0.0,0.100056,0.0,0.0
0.0,0.100056,0.0,0.0
0.0,0.110056,0.0,0.0
0.0,0.110056,0.0,0.0
0.0,0.110056,0.0,0.0
0.0,0.110056,0.0,0.0
0.0,0.120056,0.0,0.0
0.0,0.120056,0.0,0.0
0.0,0.120056,0.0,0.0
0.0,0.130056,0.0,0.0
0.0,0.130056,0.0,0.0
0.0,0.130056,0.0,0.0
0.0,0.130056,0.0,0.0
0.0,0.140056,0.0,0.0
0.0,0.140056,0.0,0.0
0.0,0.140056,0.0,0.0
0.0,0.140056,0.0,0.0
0.0,0.150056,0.0,0.0
0.0,0.150056,0.0,0.0
0.0,0.150056,0.0,0.0
0.0,0.160056,0.0,0.0
0.0,0.160056,0.0,0.0
0.0,0.160056,0.0,0.0
0.0,0.160056,0.0,0.0
0.0,0.170056,0.0,0.0
0.0,0.170056,0.0,0.0
0.0,0.170056,0.0,0.0
0.0,0.170056,0.0,0.0
0.0,0.180056,0.0,0.0
0.0,0.180056,0.0,0.0
0.0,0.180056,0.0,0.0
0.0,0.190056,0.0,0.0
0.0,0.190056,0.0,0.0
0.0,0.190056,0.0,0.0
0.0,0.190056,0.0,0.0
0.0,0.200056,0.0,0.0
0.0,0.200056,0.0,0.0
0.0,0.200056,0.0,0.0
0.0,0.200056,0.0,0.0
0.0,0.210056,0.0,0.0
0.0,0.210056,0.0,0.0
0.0,0.210056,0.0,0.0
0.0,0.220056,0.0,0.0
0.0,0.220056,0.0,0.0
0.0,0.220056,0.0,0.0
0.0,0.220056,0.0,0.0
0.0,0.230056,0.0,0.0
0.0,0.230056,0.0,0.0
0.0,0.230056,0.0,0.0
0.0,0.230056,0.0,0.0
0.0,0.240056,0.0,0.0
0.0,0.240056,0.0,0.0
0.0,0.240056,0.0,0.0
0.0,0.250056,0.0,0.0
0.0,0.250056,0.0,0.0
0.0,0.250056,0.0,0.0
0.0,0.250056,0.0,0.0
0.0,0.260056,0.0,0.0
0.0,0.260056,0.0,0.0
0.0,0.260056,0.0,0.0
0.0,0.260056,0.0,0.0
0.0,0.270056,0.0,0.0
0.0,0.270056,0.0,0.0
0.0,0.270056,0.0,0.0
0.0,0.280056,0.0,0.0
0.0,0.280056,0.0,0.0
0.0,0.280056,0.0,0.0
0.0,0.280056,0.0,0.0
0.0,0.290056,0.0,0.0
0.0,0.290056,0.0,0.0
0.0,0.290056,0.0,0.0
0.0,0.290056,0.0,0.0
0.0,0.300056,0.0,0.0
0.0,0.300056,0.0,0.0
0.0,0.300056,0.0,0.0
0.0,0.310056,0.0,0.0
0.0,0.310056,0.0,0.0
0.0,0.310056,0.0,0.0
0.0,0.310056,0.0,0.0
0.0,0.320056,0.0,0.0
0.0,0.320056,0.0,0.0
0.0,0.320056,0.0,0.0
0.0,0.320056,0.0,0.0
0.0,0.330056,0.0,0.0
0.0,0.330056,0.0,0.0
0.0,0.330056,0.0,0.0
0.0,0.340056,0.0,0.0
0.0,0.340056,0.0,0.0
0.0,0.340056,0.0,0.0
0.0,0.340056,0.0,0.0
0.0,0.350056,0.0,0.0
0.0,0.350056,0.0,0.0
0.0,0.350056,0.0,0.0
0.0,0.350056,0.0,0.0
0.0,0.360056,0.0,0.0
0.0,0.360056,0.0,0.0
0.0,0.360056,0.0,0.0
0.0,0.370056,0.0,0.0
0.0,0.370056,0.0,0.0
0.0,0.370056,0.0,0.0
0.0,0.370056,0.0,0.0
0.0,0.380056,0.0,0.0
0.0,0.380056,0.0,0.0
0.0,0.380056,0.0,0.0
0.0,0.380056,0.0,0.0
0.0,0.390056,0.0,0.0
0.0,0.390056,0.0,0.0
0.0,0.390056,0.0,0.0
0.0,0.400056,0.0,0.0
0.0,0.400056,0.0,0.0
0.0,0.400056,0.0,0.0
0.0,0.400056,0.0,0.0
0.0,0.410056,0.0,0.0
0.0,0.410056,0.0,0.0
0.0,0.410056,0.0,0.0
0.0,0.410056,0.0,0.0
0.0,0.420056,0.0,0.0
0.0,0.420056,0.0,0.0
0.0,0.420056,0.0,0.0
0.0,0.430056,0.0,0.0
0.0,0.430056,0.0,0.0
0.0,0.430056,0.0,0.0
0.0,0.430056,0.0,0.0
0.0,0.440056,0.0,0.0
0.0,0.440056,0.0,0.0
0.0,0.440056,0.0,0.0
0.0,0.440056,0.0,0.0
0.0,0.450056,0.0,0.0
0.0,0.450056,0.0,0.0
0.0,0.450056,0.0,0.0
0.0,0.460056,0.0,0.0
0.0,0.460056,0.0,0.0
0.0,0.460056,0.0,0.0
0.0,0.460056,0.0,0.0
0.0,0.470056,0.0,0.0
0.0,0.470056,0.0,0.0
0.0,0.470056,0.0,0.0
0.0,0.470056,0.0,0.0
0.0,0.480056,0.0,0.0
0.0,0.480056,0.0,0.0
0.0,0.480056,0.0,0.0
0.0,0.490056,0.0,0.0
0.0,0.490056,0.0,0.0
0.0,0.490056,0.0,0.0
0.0,0.490056,0.0,0.0
0.0,0.500056,0.0,0.0
0.0,0.500056,0.0,0.0
0.0,0.500056,0.0,0.0
0.0,0.500056,0.0,0.0
0.0,0.510056,0.0,0.0
0.0,0.510056,0.0,0.0
0.0,0.510056,0.0,0.0
0.0,0.520056,0.0,0.0
0.0,0.520056,0.0,0.0
0.0,0.520056,0.0,0.0
0.0,0.520056,0.0,0.0
0.0,0.530056,0.0,0.0
0.0,0.530056,0.0,0.0
0.0,0.530056,0.0,0.0
0.0,0.530056,0.0,0.0
0.0,0.540056,0.0,0.0
0.0,0.540056,0.0,0.0
0.0,0.540056,0.0,0.0
0.0,0.550056,0.0,0.0
0.0,0.550056,0.0,0.0
0.0,0.550056,0.0,0.0
0.0,0.550056,0.0,0.0
0.0,0.560056,0.0,0.0
0.0,0.560056,0.0,0.0
0.0,0.560056,0.0,0.0
0.0,0.560056,0.0,0.0
0.0,0.570056,0.0,0.0
0.0,0.570056,0.0,0.0
0.0,0.570056,0.0,0.0
0.0,0.580056,0.0,0.0
0.0,0.580056,0.0,0.0
0.0,0.580056,0.0,0.0
0.0,0.580056,0.0,0.0
0.0,0.590056,0.0,0.0
0.0,0.590056,0.0,0.0
0.0,0.590056,0.0,0.0
0.0,0.590056,0.0,0.0
0.0,0.600056,0.0,0.0
0.0,0.600056,0.0,0.0
0.0,0.600056,0.0,0.0
0.0,0.610056,0.0,0.0
0.0,0.610056,0.0,0.0
0.0,0.610056,0.0,0.0
0.0,0.610056,0.0,0.0
0.0,0.620056,0.0,0.0
0.0,0.620056,0.0,0.0
0.0,0.620056,0.0,0.0
0.0,0.620056,0.0,0.0
0.0,0.630056,0.0,0.0
0.0,0.630056,0.0,0.0
0.0,0.630056,0.0,0.0
0.0,0.640056,0.0,0.0
0.0,0.640056,0.0,0.0
0.0,0.640056,0.0,0.0
0.0,0.640056,0.0,0.0
0.0,0.650056,0.0,0.0
0.0,0.650056,0.0,0.0
0.0,0.650056,0.0,0.0
0.0,0.650056,0.0,0.0
0.0,0.660056,0.0,0.0
0.0,0.660056,0.0,0.0
0.0,0.660056,0.0,0.0
0.0,0.670056,0.0,0.0
0.0,0.670056,0.0,0.0
0.0,0.670056,0.0,0.0
0.0,0.670056,0.0,0.0
0.0,0.680056,0.0,0.0
0.0,0.680056,0.0,0.0
0.0,0.680056,0.0,0.0
0.0,0.680056,0.0,0.0
0.0,0.690056,0.0,0.0
0.0,0.690056,0.0,0.0
0.0,0.690056,0.0,0.0
0.0,0.690056,0.0,0.0
0.0,0.700056,0.0,0.0
0.0,0.700056,0.0,0.0
0.0,0.700056,0.0,0.0
0.0,0.710056,0.0,0.0
0.0,0.710056,0.0,0.0
0.0,0.710056,0.0,0.0
0.0,0.710056,0.0,0.0
0.0,0.720056,0.0,0.0
0.0,0.720056,0.0,0.0
